meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,100 Back Women Finals,F,Timed Finals,1,Maggie McBurney,364129.0,Alfred State,642,1:24.01,9,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,100 Fly Men Finals,M,Timed Finals,1,Josh McDowell,250675.0,Alfred State,642,1:01.52,4,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,100 Free Men Finals,M,Timed Finals,1,Josh McDowell,250675.0,Alfred State,642,54.85,8,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,100 Free Men Finals,M,Timed Finals,2,Tyler Easterbrook,250674.0,Alfred State,642,56.62,11,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,1650 Free Men,M,Timed Finals,1,Mark Pendleton,229623.0,Alfred State,642,18:53.61,2,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Back Men Finals,M,Timed Finals,1,Jake Drew,250673.0,Alfred State,642,2:19.55,5,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Free Women Finals,F,Timed Finals,1,Maggie McBurney,364129.0,Alfred State,642,2:36.31,7,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Free Men Finals,M,Timed Finals,1,Mark Pendleton,229623.0,Alfred State,642,1:58.69,7,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Free Men Finals,M,Timed Finals,2,Tyler Easterbrook,250674.0,Alfred State,642,2:03.36,11,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Free Relay Men,M,Timed Finals,1,,,Alfred State (A),642,1:40.41,3,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 IM Women Finals,F,Timed Finals,1,Maggie McBurney,364129.0,Alfred State,642,2:55.83,8,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 IM Men Finals,M,Timed Finals,1,Mark Pendleton,229623.0,Alfred State,642,2:12.27,3,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,200 Medley Relay Men,M,Timed Finals,1,,,Alfred State (A),642,1:52.49,5,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,400 Free Relay Men,M,Timed Finals,1,,,Alfred State (A),642,3:42.46,5,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,400 Medley Relay Men,M,Timed Finals,1,,,Alfred State (A),642,4:11.67,4,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,50 Free Men Finals,M,Timed Finals,1,Josh McDowell,250675.0,Alfred State,642,24.52,9,False
21825,Northeast District Championships,2013,147,Allegheny Mountain Collegiate Conference,500 Free Men Finals,M,Timed Finals,1,Tyler Easterbrook,250674.0,Alfred State,642,5:31.73,6,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Back Women Finals,F,Timed Finals,1,Myriah Perry,430050.0,Alfred State,642,1:06.04,7,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Back Men Finals,M,Timed Finals,1,Timothy Olin,396966.0,Alfred State,642,56.42,4,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Back Men Finals,M,Timed Finals,2,Tyler La Flamm,495655.0,Alfred State,642,57.75,7,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Breast Women Finals,F,Timed Finals,1,Alison Sell,430053.0,Alfred State,642,1:08.46,1,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Breast Women Finals,F,Timed Finals,2,Kaileigh Lehman,524255.0,Alfred State,642,1:13.24,3,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Breast Women Finals,F,Timed Finals,3,Josey Brewer,427924.0,Alfred State,642,1:22.21,11,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Breast Men Finals,M,Timed Finals,1,Ethan Dale,473958.0,Alfred State,642,1:01.22,2,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Breast Men Finals,M,Timed Finals,2,Andrew Scelta,427928.0,Alfred State,642,1:18.71,10,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Fly Women Finals,F,Timed Finals,1,Rachel Matteson-McMaster,524249.0,Alfred State,642,1:27.25,11,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Fly Men Finals,M,Timed Finals,1,Ryan McDowell,396772.0,Alfred State,642,56.63,8,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Free Women Finals,F,Timed Finals,1,Elizabeth Drake,367841.0,Alfred State,642,1:01.20,11,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Free Men Finals,M,Timed Finals,1,Nathan Ciciera,461368.0,Alfred State,642,50.55,5,False
76462,Allegheny Mountain Collegiate Conference Championships,2017,147,Allegheny Mountain Collegiate Conference,100 Free Men Finals,M,Timed Finals,2,Kyle Sporysz,427913.0,Alfred State,642,52.10,11,False
