meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,1,RACHAEL CAZDEN,94648.0,Lewis and Clark,137,58.64,1,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,2,Jennifer Benson,158242.0,Whitworth,40,59.29,2,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,3,Kenzie Kitson,12908.0,Puget Sound,91,59.38,3,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,4,Maggie Smith,158625.0,Puget Sound,91,1:02.00,4,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,5,Jessie Kuwada,12888.0,Puget Sound,91,1:02.39,5,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,6,Kallie Smith,100623.0,Lewis and Clark,137,1:03.10,6,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,7,Catherine Nakamura,100644.0,Linfield,135,1:03.12,7,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,8,Eileen Bringman,13802.0,Pacific (OR),359,1:03.33,8,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,9,Hally Roberts,12903.0,Puget Sound,91,1:03.56,9,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,10,Kaitlin Smith,55041.0,Lewis and Clark,137,1:04.09,10,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,11,Stephanie McFarland,13805.0,Whitworth,40,1:04.33,11,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,12,Allison Shigley,12720.0,Whitworth,40,1:04.44,12,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,13,Catherine Polit,55040.0,Lewis and Clark,137,1:04.92,13,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,14,Kimberlee Smith,100653.0,Linfield,135,1:05.23,14,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,15,Cherice Cochrane,100672.0,Pacific (OR),359,1:06.24,15,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women Finals,F,Timed Finals,16,Elizabeth Arnosti,158627.0,Whitman,306,1:06.90,16,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women,F,Timed Finals,17,Robina Mitchell,96130.0,Puget Sound,91,1:07.30,17,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women,F,Timed Finals,18,Phoebe O'Kane,100712.0,Whitworth,40,1:07.85,18,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Women,F,Timed Finals,19,Ariel Scholten,93305.0,Puget Sound,91,1:11.36,19,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,1,Jackson Kowalski,12889.0,Puget Sound,91,51.12,1,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,2,Eric Molnar,52761.0,Whitman,306,54.04,2,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,3,Dylan Cramer,100673.0,Pacific (OR),359,54.92,3,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,4,Alex Limoges,12649.0,Pacific Lutheran,414,55.24,4,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,5,Nathan Ranno,100715.0,Whitworth,40,55.35,5,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,6,Zac Hixson,54829.0,Lewis and Clark,137,55.70,6,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,7,Adam Ganz,1947597.0,Puget Sound,91,56.43,7,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,8,Paul Chang,80803.0,Whitman,306,58.48,8,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,9,Steven Carreno,55256.0,Lewis and Clark,137,58.91,9,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,10,Tom Mill,12741.0,Whitworth,40,59.03,10,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,11,Brett Clark,100686.0,Whitman,306,1:00.59,11,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,12,Marc Periera,107080.0,Linfield,135,1:00.71,12,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,13,Luke Fuller,13795.0,Pacific (OR),359,1:01.96,13,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,14,Riley Lochner,93298.0,Puget Sound,91,1:02.60,14,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,15,Walker Mitchell,94649.0,Lewis and Clark,137,1:03.75,15,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Back Men Finals,M,Timed Finals,16,Matthew Kim,12665.0,Pacific Lutheran,414,1:05.30,16,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,1,Tracy Wormwood,168318.0,Puget Sound,91,1:06.31,1,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,2,Sierra Phillips,12912.0,Puget Sound,91,1:08.41,2,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,3,Anna Case,100703.0,Whitworth,40,1:09.28,3,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,4,Jessica Jaynes,93295.0,Puget Sound,91,1:09.43,4,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,5,Monica Boshart,12695.0,Whitman,306,1:10.46,5,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,6,Jessie Klauder,12652.0,Pacific Lutheran,414,1:10.81,6,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,7,Marissa Koon,12747.0,Whitworth,40,1:10.91,7,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,8,Melissa Barringer,100702.0,Whitworth,40,1:11.75,8,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,9,Rebecca Ryle,100699.0,Whitman,306,1:12.24,9,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,10,Kailee Seto,100652.0,Linfield,135,1:12.60,10,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,11,Caritina Cortez,158633.0,Whitman,306,1:12.97,11,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women,F,Timed Finals,12,Taylor Sands,93304.0,Puget Sound,91,1:13.36,12,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women,F,Timed Finals,13,Taylor Sands,93304.0,Puget Sound,91,1:13.50,13,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,14,Susie Trexler,158556.0,Lewis and Clark,137,1:13.63,14,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,15,Rachel Troutt,100669.0,Pacific Lutheran,414,1:14.17,15,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,16,Julie Garner,102841.0,Pacific (OR),359,1:14.44,16,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women,F,Timed Finals,17,Jessica Ashe,18843.0,Puget Sound,91,1:15.34,17,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,18,Megan Vermillion,100700.0,Whitman,306,1:15.53,18,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women Finals,F,Timed Finals,19,Gina Wittman,12653.0,Pacific Lutheran,414,1:16.33,19,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women,F,Timed Finals,20,Sarafina Wilson,18844.0,Puget Sound,91,1:16.64,20,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Women,F,Timed Finals,21,Rachel Hoff,12738.0,Whitworth,40,1:22.10,21,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,1,Quinton Darling,12734.0,Whitworth,40,58.00,1,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,2,Garrett Shields,93306.0,Puget Sound,91,58.90,2,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,3,Daniel Bergman,13806.0,Whitworth,40,58.97,3,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,4,Kris Asleson,12723.0,Whitworth,40,59.41,4,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,5,Seth Ruwitch,100649.0,Linfield,135,1:00.48,5,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,6,Jack Zaharchuk,12892.0,Puget Sound,91,1:00.77,6,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,7,Nick Hurlburt,12692.0,Whitman,306,1:01.08,7,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,8,Nick Wood,12698.0,Whitman,306,1:01.15,8,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,9,Luke Fuller,13795.0,Pacific (OR),359,1:01.59,9,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,10,Jeremiah Root,12901.0,Puget Sound,91,1:01.70,10,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,11,Rayan Carter,12664.0,Pacific Lutheran,414,1:02.03,11,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,12,James Radtke,12729.0,Whitworth,40,1:02.38,12,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,13,Mitchell Lee,12691.0,Whitman,306,1:02.51,13,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,14,Kai Seixas,13788.0,Pacific (OR),359,1:04.25,14,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,15,Chad Trexler,12697.0,Whitman,306,1:04.32,15,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Breast Men Finals,M,Timed Finals,16,Steven Klutho,100620.0,Lewis and Clark,137,1:05.54,16,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,1,Ashley Lecoq,12724.0,Whitworth,40,56.55,1,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,2,Gwendolyn Schulze,96138.0,Willamette,309,1:00.26,2,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,3,Katherine Chapman,158631.0,Whitman,306,1:00.50,3,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,4,KG Giusti,12904.0,Puget Sound,91,1:00.87,4,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,5,Elizabeth MacAfee,93299.0,Puget Sound,91,1:01.35,5,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,6,Gail Wilcoxen,94647.0,Lewis and Clark,137,1:01.43,6,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,7,Rachel Mendelsohn,18880.0,Puget Sound,91,1:01.47,7,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,8,Rachel Longton,100709.0,Whitworth,40,1:01.69,8,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,9,Catherine Nakamura,100644.0,Linfield,135,1:01.98,9,False
11079,Northwest Conference Championships,2010,96,Northwest Conference,100 Fly Women Finals,F,Timed Finals,10,Nicole Koch,100675.0,Pacific (OR),359,1:01.98,10,False
