meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Back Women Finals,F,Timed Finals,1,Whitney Petersen,54347.0,Colorado College,13,1:04.62,16,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Back Men Finals,M,Timed Finals,1,Jeffrey Nadel,160003.0,Colorado College,13,56.26,8,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Back Men Finals,M,Timed Finals,2,William Bowers,96258.0,Colorado College,13,58.70,16,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Breast Women Finals,F,Timed Finals,1,Cassandra Heimann,90786.0,Hendrix,142,1:12.82,13,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Breast Women Finals,F,Timed Finals,2,Karen Rasmussen,54903.0,Colorado College,13,1:13.88,14,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Fly Women Finals,F,Timed Finals,1,Julia Rubinstein,96268.0,Colorado College,13,1:02.58,13,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Fly Men Finals,M,Timed Finals,1,Justin Flanagan,97284.0,Hendrix,142,52.86,4,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Fly Men Finals,M,Timed Finals,2,Austin Huffman,97286.0,Hendrix,142,54.78,15,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Free Women Finals,F,Timed Finals,1,Katherine Burns,165004.0,Colorado College,13,55.63,12,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Free Men Finals,M,Timed Finals,1,Jordan Degayner,180917.0,Colorado College,13,46.06,2,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Free Men Finals,M,Timed Finals,2,Flynn McGuire,96265.0,Colorado College,13,50.11,13,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,100 Free Men Finals,M,Timed Finals,3,Jack Ludwig,54794.0,Colorado College,13,50.40,15,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,1650 Free Women,F,Timed Finals,1,Vanessa Morris,10085.0,Hendrix,142,18:03.55,3,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,1650 Free Women,F,Timed Finals,2,Carrie Markel,17816.0,Colorado College,13,18:26.95,9,False
11081,Southern Collegiate Athletic Conference Championships,2010,116,Southern Collegiate Athletic Conference,1650 Free Women,F,Timed Finals,3,Sara Feather,10086.0,Hendrix,142,18:32.32,11,False
