meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,1,Amanda Mason,147475.0,Husson,10000208,20:16.01,2,False
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,2,Heather Mann,161009.0,Husson,10000208,25:53.39,14,False
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,3,Bethany Beaulieu,92335.0,Husson,10000208,26:26.60,15,False
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,200 Free Relay Women,F,Timed Finals,1,,,Husson (A),10000208,1:59.78,7,False
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,200 Medley Relay Women,F,Timed Finals,1,,,Husson (A),10000208,2:13.03,6,False
15795,Great Northeast Conference Championship,2010,213,North Atlantic Conference,400 Medley Relay Women,F,Timed Finals,1,,,Husson (A),10000208,5:13.06,7,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,1,Katrina Aman,261146.0,Husson,10000208,24:04.97,12,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,1M Diving Men,M,Timed Finals,1,Carl Pillitteri,1937548.0,Husson,10000208,175.30,3,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,1M Diving Men,M,Timed Finals,2,Tim Smith,295644.0,Husson,10000208,250.30,4,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,200 Free Relay Women,F,Timed Finals,1,,,Husson (A),10000208,1:56.72,4,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,200 Free Relay Men,M,Timed Finals,1,,,Husson (A),10000208,1:36.28,3,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,200 Medley Relay Women,F,Timed Finals,1,,,Husson (A),10000208,2:11.79,6,False
29003,Great Northeast Athletic Conference Championsihps,2014,213,North Atlantic Conference,200 Medley Relay Men,M,Timed Finals,1,,,Husson (A),10000208,1:53.86,4,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Back Women Finals,F,Timed Finals,1,Megan Johnston,430260.0,Husson,10000208,1:16.11,9,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Back Women Finals,F,Timed Finals,2,Natalie Champagne,428336.0,Husson,10000208,1:28.36,13,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Breast Women Finals,F,Timed Finals,1,Lara Sarett,329439.0,Husson,10000208,1:08.16,2,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Breast Women Finals,F,Timed Finals,2,Kassidy Harris,428337.0,Husson,10000208,1:20.45,12,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Fly Women Finals,F,Timed Finals,1,Zoe Mather,428340.0,Husson,10000208,1:29.99,11,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Fly Women Finals,F,Timed Finals,2,Natalie Champagne,428336.0,Husson,10000208,1:34.70,13,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Free Women Finals,F,Timed Finals,1,Gabrielle Peabody,428343.0,Husson,10000208,1:04.80,11,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,100 Free Women Finals,F,Timed Finals,2,Amber Britton,361136.0,Husson,10000208,1:05.10,12,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,1,Ashley Clark,148373.0,Husson,10000208,21:38.82,9,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,2,Katrina Aman,261146.0,Husson,10000208,24:53.60,14,False
56553,Great Northeast Athletic Conference Championsihps,2015,213,North Atlantic Conference,1650 Free Women,F,Timed Finals,3,Alexis Lower,428339.0,Husson,10000208,34:37.73,15,False
