meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,1,Karin Tomeckova,213957.0,Oakland,21,54.03,1,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,2,Ashley Dow,119528.0,Youngstown State,378,54.40,2,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,3,Alyssa Busch,82338.0,Oakland,21,54.74,3,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,4,Kyra Rietveld,202881.0,Oakland,21,55.02,4,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,5,Alexus Laird,181824.0,IU-Indianapolis,181,55.55,5,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,6,Becky Yokosh,29317.0,Milwaukee,369,56.54,7,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,7,Diandra Prutton,147147.0,Milwaukee,369,56.76,8,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,8,Margo Stanfa,90318.0,Oakland,21,57.07,9,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,9,Erika Pliner,140475.0,Milwaukee,369,57.82,12,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,10,Kelsey Johnson,116985.0,UW-Green Bay,368,58.42,15,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,11,Hayley Smith,217287.0,Cleveland State,264,58.45,16,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,12,Sarah Rozow,174341.0,IU-Indianapolis,181,58.53,17,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,13,Emily Gomez,177839.0,UW-Green Bay,368,58.75,19,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,14,jillian rothgery,140344.0,Cleveland State,264,59.67,24,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,15,Lark Engen,96337.0,UW-Green Bay,368,59.72,26,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Women Finals,F,Timed Finals,16,Chelsea Malone,174320.0,Youngstown State,378,1:00.72,31,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,1,Anders Jensen,3955.0,Oakland,21,47.16,1,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,2,Grant Harding,105725.0,Oakland,21,48.48,2,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,3,Alasdair Shillito,168864.0,Cleveland State,264,49.39,3,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,4,Samuel Niesen,63565.0,Milwaukee,369,49.95,6,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,5,Chris Jenkyns,140465.0,Milwaukee,369,50.56,9,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,6,Patrick Richardson,86459.0,Oakland,21,50.77,10,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,7,JUSTIN HILL,259678.0,Cleveland State,264,51.06,14,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,8,Jordan Moses,86473.0,Oakland,21,51.19,16,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,9,Ben Utesch,110352.0,Oakland,21,51.48,19,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,10,Evan Hill,191237.0,UW-Green Bay,368,51.91,21,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,11,Robert Miner,64311.0,UW-Green Bay,368,52.72,22,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,12,John Kamphuis,166396.0,IU-Indianapolis,181,52.74,23,False
21465,Horizon League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,13,Matt Hollub,245290.0,UW-Green Bay,368,52.81,24,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,14,Kevin Lunte,182007.0,IU-Indianapolis,181,53.78,30,False
21452,Summit League Championships,2013,10,Horizon League,100 Back Men Finals,M,Timed Finals,15,Andrew Saunders,162032.0,IU-Indianapolis,181,53.90,32,False
21465,Horizon League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,1,Emily McClellan,145064.0,Milwaukee,369,59.51,1,False
21465,Horizon League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,2,ALICE SOMMERVILLE,259704.0,Cleveland State,264,1:02.73,4,False
21465,Horizon League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,3,Lindsey Verhulst,140466.0,Milwaukee,369,1:04.48,6,False
21452,Summit League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,4,Jennifer Oleksiak,65462.0,IU-Indianapolis,181,1:04.59,7,False
21452,Summit League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,5,Mercedez Bray,168756.0,IU-Indianapolis,181,1:04.90,9,False
21465,Horizon League Championships,2013,10,Horizon League,100 Breast Women Finals,F,Timed Finals,6,Sami Roberts,352015.0,Youngstown State,378,1:04.96,10,False
