meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Back Women Finals,F,Timed Finals,1,Kasey Hartman,120309.0,Fairmont State,205,1:04.94,20,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Back Women Finals,F,Timed Finals,2,Monique Hill,164865.0,Salem,61,1:11.35,23,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Back Men Finals,M,Timed Finals,1,Travis McCan,7892.0,West Virginia Wesleyan,295,58.31,23,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Back Men Finals,M,A Final,–,Ian Pellerin,7899.0,West Virginia Wesleyan,295,DQ,–,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Breast Women Finals,F,Timed Finals,1,Rachel Bailer,160397.0,West Virginia Wesleyan,295,1:09.97,15,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Breast Women Finals,F,Timed Finals,2,Frances Denton,160400.0,West Virginia Wesleyan,295,1:11.97,19,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Breast Men Finals,M,Timed Finals,1,Maxwell Garner,160401.0,West Virginia Wesleyan,295,1:00.06,15,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Breast Men Finals,M,Timed Finals,2,Atanas Madolev,95159.0,Fairmont State,205,1:01.34,18,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Breast Men Finals,M,Timed Finals,3,Kasozi Wilson,54509.0,Fairmont State,205,1:02.05,19,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Fly Women Finals,F,Timed Finals,1,Kathryn Saurborn,293178.0,Fairmont State,205,58.60,5,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Fly Women Finals,F,Timed Finals,2,Maria Guillen-Munoz,7894.0,West Virginia Wesleyan,295,1:02.03,19,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Fly Men Finals,M,Timed Finals,1,Thomas Bartleman,94569.0,West Virginia Wesleyan,295,51.28,14,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Fly Men Finals,M,Timed Finals,2,Jorah Gebert,58458.0,Fairmont State,205,51.48,15,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Fly Men Finals,M,Timed Finals,3,Justin Kangisser,95157.0,Fairmont State,205,53.28,23,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Women Finals,F,Timed Finals,1,Kathryn Saurborn,293178.0,Fairmont State,205,52.50,5,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Women Finals,F,Timed Finals,2,Frances Denton,160400.0,West Virginia Wesleyan,295,56.96,23,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Women Finals,F,Timed Finals,3,Maria Guillen-Munoz,7894.0,West Virginia Wesleyan,295,57.77,24,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Men Finals,M,Timed Finals,1,Ian Pellerin,7899.0,West Virginia Wesleyan,295,45.70,3,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Men Finals,M,Timed Finals,2,William Squires,7895.0,West Virginia Wesleyan,295,47.31,14,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Men Finals,M,Timed Finals,3,Ryan Radcliff,162034.0,Fairmont State,205,47.64,16,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Men Finals,M,Timed Finals,4,David Dent,160539.0,Fairmont State,205,48.44,21,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,100 Free Men Finals,M,Timed Finals,5,Thomas Bartleman,94569.0,West Virginia Wesleyan,295,52.21,24,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Women,F,Timed Finals,1,Hope Lima,7896.0,West Virginia Wesleyan,295,11:09.56,11,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Women,F,Timed Finals,2,Ashley Kirkhart,7902.0,West Virginia Wesleyan,295,11:25.91,18,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Women,F,Timed Finals,3,Natalie Howard,7893.0,West Virginia Wesleyan,295,11:38.94,19,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Women,F,Timed Finals,4,Michelle Stambaugh,160543.0,Fairmont State,205,12:19.41,22,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Men,M,Timed Finals,1,Jeffrey Dye,94573.0,West Virginia Wesleyan,295,9:36.57,3,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Men,M,Timed Finals,2,Emir Atilgan,108107.0,Fairmont State,205,9:44.49,5,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1000 Free Men,M,Timed Finals,3,Phil Fisher,104479.0,West Virginia Wesleyan,295,9:56.56,10,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1650 Free Women,F,Timed Finals,1,Hope Lima,7896.0,West Virginia Wesleyan,295,18:42.68,9,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1650 Free Women,F,Timed Finals,2,Michelle Stambaugh,160543.0,Fairmont State,205,21:01.64,16,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1650 Free Men,M,Timed Finals,1,Phil Fisher,104479.0,West Virginia Wesleyan,295,16:39.20,9,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,1650 Free Men,M,Timed Finals,2,Emir Atilgan,108107.0,Fairmont State,205,16:40.74,10,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Back Women Finals,F,Timed Finals,1,Ashley Kirkhart,7902.0,West Virginia Wesleyan,295,2:18.64,21,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Back Men Finals,M,Timed Finals,1,Matt Chapman,54512.0,Fairmont State,205,2:06.51,18,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Back Men Finals,M,Timed Finals,2,Stephen Bayconich,94570.0,West Virginia Wesleyan,295,2:21.65,22,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Breast Women Finals,F,Timed Finals,1,Rachel Bailer,160397.0,West Virginia Wesleyan,295,2:31.02,16,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Breast Men Finals,M,Timed Finals,1,Atanas Madolev,95159.0,Fairmont State,205,2:16.93,17,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Breast Men Finals,M,Timed Finals,2,Kasozi Wilson,54509.0,Fairmont State,205,2:21.44,20,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Breast Men Finals,M,B Final,–,Maxwell Garner,160401.0,West Virginia Wesleyan,295,DQ,–,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Fly Men Finals,M,Timed Finals,1,Nicholas Tworek,94576.0,West Virginia Wesleyan,295,1:58.60,18,False
15554,Bluegrass Mountain Conference Championships,2011,204,Mountain East Conference,200 Fly Men Finals,M,Timed Finals,2,Shaun Greer,94574.0,West Virginia Wesleyan,295,2:05.49,23,False
