meet_ID,meet_name,year,conference_id,conference,event_name,gender,event_type,place,swimmer_name,swimmer_ID,team_name,team_ID,time,place_original,synthetic
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,1,Alyce Meador,15488.0,Delta State,48,57.53,1,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,2,Hannah Williams,136523.0,Delta State,48,58.06,2,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,3,Natalie Gallant,10137.0,Henderson State,58,59.31,4,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,4,Kaitlyn Pittman,15486.0,Delta State,48,1:00.79,5,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,5,Calla Kingery,98959.0,Delta State,48,1:01.57,6,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,6,Amanda Kliewer,93345.0,Henderson State,58,1:01.78,7,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,7,Megan Rishel,18134.0,Ouachita Baptist,412,1:01.79,8,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,8,Erikka Dominguez,84403.0,Henderson State,58,1:02.01,9,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Women Finals,F,Timed Finals,9,Jennifer Rodriguez,93351.0,Henderson State,58,1:05.45,11,False
11064,New South Intercollegiate Swim Conference Championships,2010,88,New South Intercollegiate Swim Conference,100 Back Men Finals,M,Timed Finals,1,Nelson Silva,10097.0,Ouachita Baptist,412,49.08,1,False
